interval,start,end
b15i18,41.05452136562359,41.13487842812358
b15i19,41.13487842812358,41.16166411562357
b15i20,41.16166411562357,41.24202117812356
b15i21,41.24202117812356,41.26880686562355
b15i22,41.26880686562355,41.34916392812354
b15i23,41.34916392812354,41.37594961562353
b15i24,41.37594961562353,41.45630667812352
b15i25,41.45630667812352,41.48309236562351
b15i26,41.48309236562351,41.5634494281235
b15i27,41.5634494281235,41.59023511562349
b15i28,41.59023511562349,41.67059217812348
b15i29,41.67059217812348,41.69737786562347
b15i30,41.69737786562347,41.77773492812346
b15i31,41.77773492812346,41.80452061562345
b15i32,41.80452061562345,41.88487767812344
b16i1,41.88487767812344,41.91166336562343
b16i2,41.91166336562343,41.99202042812342
b16i3,41.99202042812342,42.01880611562341
b16i4,42.01880611562341,42.0991631781234
b16i5,42.0991631781234,42.12594886562339
b16i6,42.12594886562339,42.20630592812338
b16i7,42.20630592812338,42.23309161562337
b16i8,42.23309161562337,42.31344867812336
b16i9,42.31344867812336,42.34023436562335
b16i10,42.34023436562335,42.42059142812334
b16i11,42.42059142812334,42.44737711562333
b16i12,42.44737711562333,42.52773417812332
b16i13,42.52773417812332,42.55451986562331
b16i14,42.55451986562331,42.6348769281233
b16i15,42.6348769281233,42.66166261562329
b16i16,42.66166261562329,42.74201967812328
b16i17,42.74201967812328,42.76880536562327
b16i18,42.76880536562327,42.84916242812326
b16i19,42.84916242812326,42.87594811562325
b16i20,42.87594811562325,42.95630517812324
b16i21,42.95630517812324,42.98309086562323
b16i22,42.98309086562323,43.06344792812322
b16i23,43.06344792812322,43.09023361562321
b16i24,43.09023361562321,43.1705906781232
b16i25,43.1705906781232,43.19737636562319
b16i26,43.19737636562319,43.27773342812318
b16i27,43.27773342812318,43.30451911562317
b16i28,43.30451911562317,43.38487617812316
b16i29,43.38487617812316,43.41166186562315
b16i30,43.41166186562315,43.49201892812314
b16i31,43.49201892812314,43.51880461562313
b16i32,43.51880461562313,43.59916167812312
b17i1,43.59916167812312,43.62594736562311
b17i2,43.62594736562311,43.7063044281231
b17i3,43.7063044281231,43.73309011562309
b17i4,43.73309011562309,43.81344717812308
b17i5,43.81344717812308,43.84023286562307
b17i6,43.84023286562307,43.92058992812306
b17i7,43.92058992812306,43.94737561562305
b17i8,43.94737561562305,44.02773267812304
b17i9,44.02773267812304,44.05451836562303
b17i10,44.05451836562303,44.13487542812302
b17i11,44.13487542812302,44.16166111562301
b17i12,44.16166111562301,44.242018178123
b17i13,44.242018178123,44.26880386562299
b17i14,44.26880386562299,44.34916092812298
b17i15,44.34916092812298,44.37594661562297
b17i16,44.37594661562297,44.45630367812296
b17i17,44.45630367812296,44.48308936562295
b17i18,44.48308936562295,44.56344642812294
b17i19,44.56344642812294,44.59023211562293
b17i20,44.59023211562293,44.67058917812292
b17i21,44.67058917812292,44.69737486562291
b17i22,44.69737486562291,44.7777319281229
b17i23,44.7777319281229,44.80451761562289
b17i24,44.80451761562289,44.88487467812288
b17i25,44.88487467812288,44.91166036562287
b17i26,44.91166036562287,44.99201742812286
b17i27,44.99201742812286,45.01880311562285
b17i28,45.01880311562285,45.09916017812284
b17i29,45.09916017812284,45.12594586562283
b17i30,45.12594586562283,45.20630292812282
b17i31,45.20630292812282,45.23308861562281
b17i32,45.23308861562281,45.3134456781228
b18i1,45.3134456781228,45.34023136562279
b18i2,45.34023136562279,45.42058842812278
b18i3,45.42058842812278,45.44737411562277
b18i4,45.44737411562277,45.52773117812276
b18i5,45.52773117812276,45.55451686562275
b18i6,45.55451686562275,45.63487392812274
b18i7,45.63487392812274,45.66165961562273
b18i8,45.66165961562273,45.74201667812272
b18i9,45.74201667812272,45.76880236562271
b18i10,45.76880236562271,45.8491594281227
b18i11,45.8491594281227,45.87594511562269
b18i12,45.87594511562269,45.95630217812268
b18i13,45.95630217812268,45.98308786562267
b18i14,45.98308786562267,46.06344492812266
b18i15,46.06344492812266,46.09023061562265
b18i16,46.09023061562265,46.17058767812264
b18i17,46.17058767812264,46.19737336562263
b18i18,46.19737336562263,46.27773042812262
b18i19,46.27773042812262,46.30451611562261
b18i20,46.30451611562261,46.3848731781226
b18i21,46.3848731781226,46.41165886562259
b18i22,46.41165886562259,46.492015928122576
b18i23,46.492015928122576,46.51880161562257
b18i24,46.51880161562257,46.59915867812256
b18i25,46.59915867812256,46.62594436562255
b18i26,46.62594436562255,46.706301428122536
b18i27,46.706301428122536,46.73308711562253
b18i28,46.73308711562253,46.81344417812252
b18i29,46.81344417812252,46.84022986562251
b18i30,46.84022986562251,46.920586928122496
b18i31,46.920586928122496,46.94737261562249
b18i32,46.94737261562249,47.02772967812248
b19i1,47.02772967812248,47.05452739687247
b19i2,47.05452739687247,47.136395369789135
b19i3,47.136395369789135,47.16375043853913
b19i4,47.16375043853913,47.24546576562246
b19i5,47.24546576562246,47.272920404164125
b19i6,47.272920404164125,47.354483740622456
b19i7,47.354483740622456,47.38158730312246
b19i8,47.38158730312246,47.46344959166412
b19i9,47.46344959166412,47.49065327916413
b19i10,47.49065327916413,47.57236534166414
b19i11,47.57236534166414,47.59967027916414
b19i12,47.59967027916414,47.68168709166415
b19i13,47.68168709166415,47.70863755416414
b19i14,47.70863755416414,47.79050490624747
b19i15,47.79050490624747,47.81755720520581
b19i16,47.81755720520581,47.89973463437247
b19i17,47.89973463437247,47.92688987603914
b19i18,47.92688987603914,48.00845946562247
b19i19,48.00845946562247,48.0357188177058
b19i20,48.0357188177058,48.11991475416413
b19i21,48.11991475416413,48.148207126039125
b19i22,48.148207126039125,48.232265522914126
b19i23,48.232265522914126,48.26020246041413
b19i24,48.26020246041413,48.34458813853914
b19i25,48.34458813853914,48.37263470103913
b19i26,48.37263470103913,48.456885013539136
b19i27,48.456885013539136,48.48504257603914
b19i28,48.48504257603914,48.56962713853915
b19i29,48.56962713853915,48.59742578749748
b19i30,48.59742578749748,48.68187649166416
b19i31,48.68187649166416,48.709786933330825
b19i32,48.709786933330825,48.79410403124749
b20i1,48.79410403124749,48.82304866249749
b20i2,48.82304866249749,48.90961120520583
b20i3,48.90961120520583,48.93870305833083
b20i4,48.93870305833083,49.02562018124749
b20i5,49.02562018124749,49.05483187395582
b20i6,49.05483187395582,49.14162918333082
b20i7,49.14162918333082,49.170962240622494
b20i8,49.170962240622494,49.257639178122496
b20i9,49.257639178122496,49.286612178122496
b20i10,49.286612178122496,49.37365317812248
b20i11,49.37365317812248,49.40274855312248
b20i12,49.40274855312248,49.48967234999748
b20i13,49.48967234999748,49.51889166249748
b20i14,49.51889166249748,49.60569970520581
b20i15,49.60569970520581,49.634555498955805
b20i16,49.634555498955805,49.721736598955815
b20i17,49.721736598955815,49.75071746041415
b20i18,49.75071746041415,49.838770821872494
b20i19,49.838770821872494,49.86886504478916
b20i20,49.86886504478916,49.95878557499749
b20i21,49.95878557499749,49.989012536455824
b20i22,49.989012536455824,50.07883522083082
b20i23,50.07883522083082,50.10919663645582
b20i24,50.10919663645582,50.19892132395583
b20i25,50.19892132395583,50.22891907395584
b20i26,50.22891907395584,50.31904782395585
b20i27,50.31904782395585,50.349181511455846
b20i28,50.349181511455846,50.43921645208084
b20i29,50.43921645208084,50.46948788958084
b20i30,50.46948788958084,50.55943111978918
b20i31,50.55943111978918,50.58933533124751
b20i32,50.58933533124751,50.67918673853918
b21i1,50.67918673853918,50.71024863749752
b21i2,50.71024863749752,50.80357984478919
b21i3,50.80357984478919,50.83478776249752
b21i4,50.83478776249752,50.928047454164194
b21i5,50.928047454164194,50.958889391664194
b21i6,50.958889391664194,51.05259174583086
b21i7,51.05259174583086,51.083581433330856
b21i8,51.083581433330856,51.17669987083085
b21i9,51.17669987083085,51.20783943333085
b21i10,51.20783943333085,51.30140962083085
b21i11,51.30140962083085,51.33270124583085
b21i12,51.33270124583085,51.42568553541419
b21i13,51.42568553541419,51.45713153541419
b21i14,51.45713153541419,51.5505760354142
b21i15,51.5505760354142,51.58165194999753
b21i16,51.58165194999753,51.67503542916419
b21i17,51.67503542916419,51.70626769374753
b21i18,51.70626769374753,51.80383343958085
b21i19,51.80383343958085,51.83628855312252
b21i20,51.83628855312252,51.93328781353919
b21i21,51.93328781353919,51.96537475103919
b21i22,51.96537475103919,52.06287238541418
